OrderID,OrderDate,CustomerID,CustomerName,ProductID,ProductName,Category,Brand,Quantity,UnitPrice,Discount,Tax,ShippingCost,TotalAmount,PaymentMethod,OrderStatus,City,State,Country,SellerID,Revenue,DiscountAmount,FinalAmount,Profit,ProfitMargin,Year,Month,MonthName,DayOfWeek,Quarter,Hour
ORD0000097,10-06-2020,CUST049557,Anjali Sharma,P00048,Wireless Charger,Books,NexPro,3,548.17,0.05,0,2.63,1564.91,UPI,Delivered,Fort Worth,TX,United States,SELL00108,1644.51,82.2255,1564.9145,1559.6545,0.948400739,2020,6,June,Wednesday,2,0
ORD0000098,20-07-2020,CUST033386,Ritika Reddy,P00036,Smart Light Bulb,Electronics,CoreTech,4,260.91,0,83.49,2.86,1129.99,UPI,Returned,San Francisco,CA,United States,SELL01544,1043.64,0,1129.99,957.29,0.917260741,2020,7,July,Monday,3,0
ORD0000099,22-09-2022,CUST018449,Sneha Kapoor,P00028,Jeans,Books,CoreTech,5,384.56,0.15,130.75,12.62,1777.75,UPI,Delivered,Chicago,IL,United States,SELL00992,1922.8,288.42,1777.75,1491.01,0.775436863,2022,9,September,Thursday,3,0
ORD0000100,26-09-2020,CUST012492,Sneha Sharma,P00023,Cookware Set,Electronics,Apex,1,206.2,0,16.5,9.08,231.78,Credit Card,Delivered,Phoenix,AZ,India,SELL00337,206.2,0,231.78,180.62,0.875945684,2020,9,September,Saturday,3,0
ORD0000101,26-03-2022,CUST015367,Aditya Sharma,P00018,Vacuum Cleaner,Sports & Outdoors,ReadMore,4,369.47,0.25,199.51,4.56,1312.48,Credit Card,Delivered,Philadelphia,PA,United States,SELL01672,1477.88,369.47,1312.48,904.34,0.61191707,2022,3,March,Saturday,1,0
ORD0000102,18-07-2023,CUST009929,Sneha Verma,P00014,Drone Mini,Books,FitLife,1,29.37,0,1.47,5.45,36.29,Credit Card,Delivered,New York,NY,United States,SELL00848,29.37,0,36.29,22.45,0.764385427,2023,7,July,Tuesday,3,0
ORD0000103,31-03-2021,CUST030254,Vivaan Patel,P00045,Phone Tripod,Home & Kitchen,Apex,2,159.82,0.05,15.18,2.55,321.39,Debit Card,Delivered,San Diego,CA,United States,SELL00127,319.64,15.982,321.388,285.928,0.894531348,2021,3,March,Wednesday,1,0
ORD0000104,25-01-2024,CUST041994,Aditya Reddy,P00031,Kids Toy Car,Toys & Games,CoreTech,4,548.39,0,109.68,12.26,2315.5,UPI,Delivered,Indianapolis,IN,United States,SELL00607,2193.56,0,2315.5,2071.62,0.94441,2024,1,January,Thursday,1,0
ORD0000105,16-10-2024,CUST034561,Sneha Gupta,P00033,Puzzle 1000pc,Electronics,HomeEase,3,99.05,0.05,33.88,0.71,316.88,Credit Card,Delivered,Austin,TX,United States,SELL01742,297.15,14.8575,316.8825,247.7025,0.833594144,2024,10,October,Wednesday,4,0
ORD0000106,29-06-2023,CUST028297,Neha Kumar,P00017,Electric Kettle,Toys & Games,BrightLux,1,113.27,0.05,5.38,0.22,113.21,UPI,Delivered,Austin,TX,United States,SELL00553,113.27,5.6635,113.2065,102.0065,0.900560607,2023,6,June,Thursday,2,0
ORD0000107,13-10-2022,CUST002237,Sahil Singh,P00036,Smart Light Bulb,Sports & Outdoors,UrbanStyle,3,297.26,0.05,101.66,5.24,954.09,Credit Card,Pending,Indianapolis,IN,United States,SELL00371,891.78,44.589,954.091,740.291,0.830127386,2022,10,October,Thursday,4,0
ORD0000108,21-09-2024,CUST007600,Ritika Kapoor,P00034,Desk Organizer,Clothing,HomeEase,1,483.5,0,38.68,4.62,526.8,Debit Card,Delivered,Los Angeles,CA,United States,SELL01189,483.5,0,526.8,440.2,0.910444674,2024,9,September,Saturday,3,0
ORD0000109,22-10-2020,CUST010526,Neha Kumar,P00005,Laptop Sleeve,Sports & Outdoors,HomeEase,3,127.42,0.15,16.25,1.88,343.05,Debit Card,Delivered,Dallas,TX,United States,SELL01545,382.26,57.339,343.051,306.791,0.802571548,2020,10,October,Thursday,4,0
ORD0000110,14-10-2024,CUST024904,Neha Mehta,P00023,Cookware Set,Sports & Outdoors,HomeEase,5,520.69,0,130.17,9.98,2743.6,Net Banking,Delivered,Phoenix,AZ,India,SELL00617,2603.45,0,2743.6,2463.3,0.946167585,2024,10,October,Monday,4,0
ORD0000111,20-12-2021,CUST033463,Rohit Verma,P00029,T-Shirt,Clothing,BrightLux,5,61.48,0,55.33,2.64,365.37,Amazon Pay,Delivered,San Antonio,TX,United States,SELL01848,307.4,0,365.37,249.43,0.811418347,2021,12,December,Monday,4,0
ORD0000112,07-11-2024,CUST015883,Vihaan Mehta,P00022,Water Bottle,Books,KiddoFun,5,314,0,282.6,8.14,1860.74,Debit Card,Delivered,San Francisco,CA,United States,SELL01322,1570,0,1860.74,1279.26,0.814815287,2024,11,November,Thursday,4,0
ORD0000113,03-12-2020,CUST035697,Vikas Mehta,P00024,Yoga Mat,Sports & Outdoors,UrbanStyle,4,189.7,0.25,28.46,13.2,610.76,Amazon Pay,Cancelled,Austin,TX,United States,SELL00915,758.8,189.7,610.76,527.44,0.695097522,2020,12,December,Thursday,4,0
ORD0000114,28-05-2022,CUST010676,Karan Joshi,P00036,Smart Light Bulb,Clothing,HomeEase,2,103.29,0.2,0,0.55,165.81,Amazon Pay,Shipped,San Antonio,TX,United States,SELL01203,206.58,41.316,165.814,164.714,0.797337593,2022,5,May,Saturday,2,0
ORD0000115,12-12-2022,CUST037855,Vivaan Verma,P00012,Noise Cancelling Headphones,Home & Kitchen,UrbanStyle,3,167.08,0,40.1,7.29,548.63,Amazon Pay,Delivered,Los Angeles,CA,United States,SELL01649,501.24,0,548.63,453.85,0.905454473,2022,12,December,Monday,4,0
ORD0000116,02-03-2022,CUST013803,Vivaan Mehta,P00021,Backpack,Sports & Outdoors,KiddoFun,4,468.57,0.25,70.29,14.63,1490.63,Debit Card,Shipped,Los Angeles,CA,United States,SELL01188,1874.28,468.57,1490.63,1320.79,0.704691935,2022,3,March,Wednesday,1,0
ORD0000117,04-08-2020,CUST041291,Anjali Verma,P00042,Projector Mini,Clothing,HomeEase,2,25.31,0,0,14.69,65.31,Debit Card,Shipped,Fort Worth,TX,United States,SELL01963,50.62,0,65.31,35.93,0.709798499,2020,8,August,Tuesday,3,0
ORD0000118,02-02-2022,CUST025351,Sneha Kumar,P00006,Gaming Mouse,Sports & Outdoors,KiddoFun,2,590.96,0.05,134.74,5.5,1263.06,Credit Card,Delivered,Denver,CO,United States,SELL00011,1181.92,59.096,1263.064,982.584,0.831345607,2022,2,February,Wednesday,1,0
ORD0000119,06-07-2020,CUST023478,Rohit Reddy,P00009,Portable SSD 1TB,Home & Kitchen,FitLife,2,433.24,0.05,98.78,10.23,932.17,Cash on Delivery,Shipped,Philadelphia,PA,United States,SELL01044,866.48,43.324,932.166,714.146,0.824192134,2020,7,July,Monday,3,0
ORD0000120,14-01-2021,CUST029783,Simran Singh,P00050,Novel Bestseller,Books,CoreTech,4,187.75,0.05,128.42,9.52,851.39,Credit Card,Delivered,San Francisco,CA,United States,SELL01527,751,37.55,851.39,575.51,0.7663249,2021,1,January,Thursday,1,0
ORD0000121,07-05-2021,CUST001056,Karan Singh,P00017,Electric Kettle,Toys & Games,Zenith,5,230.99,0.15,117.8,10.69,1110.2,UPI,Delivered,Columbus,OH,United States,SELL01639,1154.95,173.2425,1110.1975,853.2175,0.738748431,2021,5,May,Friday,2,0
ORD0000122,30-11-2022,CUST026942,Pooja Joshi,P00008,4K Monitor,Sports & Outdoors,Zenith,5,246.13,0.1,0,9.69,1117.28,Amazon Pay,Shipped,Austin,TX,Canada,SELL00632,1230.65,123.065,1117.275,1097.895,0.892126112,2022,11,November,Wednesday,4,0
ORD0000123,26-03-2023,CUST027791,Sneha Verma,P00050,Novel Bestseller,Home & Kitchen,ReadMore,1,18.66,0,0.93,5.03,24.62,Amazon Pay,Delivered,San Francisco,CA,United States,SELL00745,18.66,0,24.62,12.7,0.680600214,2023,3,March,Sunday,1,0
ORD0000124,15-01-2020,CUST019410,Simran Reddy,P00043,HDMI Cable 2m,Clothing,HomeEase,2,48.99,0.25,3.67,1.59,78.74,Amazon Pay,Delivered,San Jose,CA,United States,SELL00146,97.98,24.495,78.745,68.225,0.696315575,2020,1,January,Wednesday,1,0
ORD0000125,05-03-2020,CUST009308,Vihaan Sharma,P00021,Backpack,Sports & Outdoors,HomeEase,5,200.05,0.05,114.03,2.34,1066.61,Credit Card,Delivered,Houston,TX,United Kingdom,SELL00770,1000.25,50.0125,1066.6075,833.8675,0.833659085,2020,3,March,Thursday,1,0
ORD0000126,04-06-2021,CUST004285,Sahil Sharma,P00008,4K Monitor,Electronics,Apex,4,149.47,0,71.75,10.48,680.11,UPI,Delivered,Houston,TX,United States,SELL01530,597.88,0,680.11,515.65,0.86246404,2021,6,June,Friday,2,0
ORD0000127,29-09-2023,CUST037966,Aditya Kumar,P00027,Winter Jacket,Sports & Outdoors,CoreTech,3,460.51,0.05,157.49,3.17,1473.11,Credit Card,Delivered,Charlotte,NC,United States,SELL01372,1381.53,69.0765,1473.1135,1151.7935,0.833708642,2023,9,September,Friday,3,0
ORD0000128,26-02-2023,CUST025421,Mohit Mehta,P00050,Novel Bestseller,Home & Kitchen,Zenith,5,141.31,0.15,72.07,14.56,687.2,Debit Card,Delivered,Denver,CO,United States,SELL01574,706.55,105.9825,687.1975,513.9375,0.727390135,2023,2,February,Sunday,1,0
ORD0000129,09-10-2021,CUST039352,Neha Joshi,P00010,Smartwatch,Books,Apex,3,204.15,0.1,66.14,10.09,627.44,Credit Card,Delivered,Dallas,TX,United States,SELL00583,612.45,61.245,627.435,474.975,0.775532697,2021,10,October,Saturday,4,0
ORD0000130,04-02-2024,CUST032886,Rohit Mehta,P00015,Instant Pot,Books,BrightLux,4,577.36,0.2,92.38,4.08,1944.01,Debit Card,Delivered,Houston,TX,United States,SELL00736,2309.44,461.888,1944.012,1751.092,0.758232299,2024,2,February,Sunday,1,0
ORD0000131,22-12-2022,CUST014360,Vivaan Singh,P00050,Novel Bestseller,Electronics,ReadMore,2,509.27,0,0,6.71,1025.25,Net Banking,Shipped,Los Angeles,CA,United States,SELL01332,1018.54,0,1025.25,1011.83,0.993412139,2022,12,December,Thursday,4,0
ORD0000132,08-03-2023,CUST007708,Sunita Sharma,P00028,Jeans,Clothing,Zenith,3,496.12,0,74.42,5.91,1568.69,Net Banking,Returned,Charlotte,NC,Australia,SELL00248,1488.36,0,1568.69,1408.03,0.946027843,2023,3,March,Wednesday,1,0
ORD0000133,02-03-2024,CUST013067,Sunita Gupta,P00026,Sunglasses,Clothing,KiddoFun,3,497.74,0,179.19,7.58,1679.99,Credit Card,Delivered,Seattle,WA,United States,SELL01907,1493.22,0,1679.99,1306.45,0.874921311,2024,3,March,Saturday,1,0
ORD0000134,15-08-2021,CUST046835,Simran Gupta,P00043,HDMI Cable 2m,Books,UrbanStyle,4,384.81,0,184.71,13.11,1737.06,Credit Card,Cancelled,San Diego,CA,United States,SELL01180,1539.24,0,1737.06,1341.42,0.87148203,2021,8,August,Sunday,3,0
ORD0000135,26-01-2021,CUST011228,Karan Reddy,P00003,Smartphone Case,Toys & Games,HomeEase,2,321.46,0.1,69.44,5.41,653.48,Cash on Delivery,Delivered,Los Angeles,CA,India,SELL00715,642.92,64.292,653.478,503.778,0.78357805,2021,1,January,Tuesday,1,0
ORD0000136,25-08-2024,CUST046806,Neha Singh,P00013,Action Camera,Toys & Games,ReadMore,5,498.26,0.05,189.34,3.64,2559.72,UPI,Shipped,Washington,DC,United Kingdom,SELL00709,2491.3,124.565,2559.715,2173.755,0.872538434,2024,8,August,Sunday,3,0
ORD0000137,22-02-2021,CUST014033,Rohit Gupta,P00049,Children's Book,Books,FitLife,5,211.88,0.1,76.28,9.75,1039.49,UPI,Delivered,Philadelphia,PA,United States,SELL00278,1059.4,105.94,1039.49,867.43,0.818793657,2021,2,February,Monday,1,0
ORD0000138,15-10-2020,CUST040569,Rohit Sharma,P00030,Dress Shirt,Clothing,ReadMore,2,333.88,0.05,0,10.61,644.98,Credit Card,Shipped,Jacksonville,FL,India,SELL01341,667.76,33.388,644.982,623.762,0.934111058,2020,10,October,Thursday,4,0
ORD0000139,13-01-2021,CUST041172,Ritika Reddy,P00015,Instant Pot,Electronics,HomeEase,2,522.65,0.05,79.44,13.86,1086.33,Credit Card,Delivered,Fort Worth,TX,United States,SELL00699,1045.3,52.265,1086.335,899.735,0.860743327,2021,1,January,Wednesday,1,0
ORD0000140,01-12-2024,CUST001601,Vivaan Patel,P00005,Laptop Sleeve,Toys & Games,UrbanStyle,4,67.78,0.05,20.61,11.17,289.34,Cash on Delivery,Delivered,Columbus,OH,United States,SELL01558,271.12,13.556,289.344,225.784,0.832782532,2024,12,December,Sunday,4,0
ORD0000141,22-02-2024,CUST046508,Vivaan Sharma,P00032,Board Game,Books,Zenith,5,22.67,0,0,13.16,126.51,Debit Card,Delivered,Seattle,WA,United States,SELL00940,113.35,0,126.51,100.19,0.883899427,2024,2,February,Thursday,1,0
ORD0000142,18-08-2020,CUST027712,Ritika Joshi,P00017,Electric Kettle,Home & Kitchen,UrbanStyle,5,544.52,0.25,245.03,2.79,2289.77,Cash on Delivery,Pending,San Antonio,TX,United States,SELL00796,2722.6,680.65,2289.77,1794.13,0.658976713,2020,8,August,Tuesday,3,0
ORD0000143,14-10-2022,CUST029705,Aman Reddy,P00046,Car Charger,Electronics,CoreTech,1,431.01,0,0,2.23,433.24,Amazon Pay,Shipped,Houston,TX,United States,SELL00143,431.01,0,433.24,428.78,0.994826106,2022,10,October,Friday,4,0
ORD0000144,10-02-2020,CUST008224,Mohit Sharma,P00049,Children's Book,Books,NexPro,3,346.56,0.15,44.19,1.85,929.77,Credit Card,Delivered,Philadelphia,PA,United States,SELL01971,1039.68,155.952,929.768,837.688,0.805717144,2020,2,February,Monday,1,0
ORD0000145,17-11-2022,CUST046362,Aman Verma,P00039,Graphic Tablet,Books,BrightLux,1,87.79,0,15.8,10.92,114.51,Credit Card,Delivered,New York,NY,United Kingdom,SELL00338,87.79,0,114.51,61.07,0.695637316,2022,11,November,Thursday,4,0
ORD0000146,14-05-2020,CUST005950,Mohit Verma,P00015,Instant Pot,Home & Kitchen,HomeEase,4,596.8,0.05,272.14,2.1,2542.08,Credit Card,Delivered,Washington,DC,India,SELL00864,2387.2,119.36,2542.08,1993.6,0.835120643,2020,5,May,Thursday,2,0
ORD0000147,19-07-2020,CUST037485,Kabir Verma,P00015,Instant Pot,Electronics,KiddoFun,1,194.17,0,9.71,5.33,209.21,Credit Card,Delivered,San Francisco,CA,India,SELL01097,194.17,0,209.21,179.13,0.922542102,2020,7,July,Sunday,3,0
ORD0000148,18-02-2022,CUST027818,Sneha Mehta,P00027,Winter Jacket,Clothing,CoreTech,2,42.52,0.05,4.04,11.11,95.94,Credit Card,Delivered,Chicago,IL,United States,SELL00776,85.04,4.252,95.938,65.638,0.771848542,2022,2,February,Friday,1,0
ORD0000149,18-07-2022,CUST048304,Vihaan Kapoor,P00032,Board Game,Toys & Games,Apex,3,262.02,0.15,120.27,7.09,795.51,Credit Card,Returned,Chicago,IL,United States,SELL00433,786.06,117.909,795.511,540.791,0.687976745,2022,7,July,Monday,3,0
ORD0000150,22-11-2022,CUST033670,Sneha Kapoor,P00009,Portable SSD 1TB,Toys & Games,NexPro,3,43.8,0,10.51,6.23,148.14,Cash on Delivery,Shipped,Columbus,OH,United States,SELL00027,131.4,0,148.14,114.66,0.87260274,2022,11,November,Tuesday,4,0
ORD0000151,07-12-2022,CUST038774,Kabir Sharma,P00015,Instant Pot,Clothing,ReadMore,4,306.01,0.3,42.84,9.24,908.91,Debit Card,Delivered,Austin,TX,United Kingdom,SELL00672,1224.04,367.212,908.908,804.748,0.657452371,2022,12,December,Wednesday,4,0
ORD0000152,17-05-2021,CUST026880,Kabir Verma,P00029,T-Shirt,Sports & Outdoors,Zenith,4,251.6,0.1,108.69,13.75,1028.2,Net Banking,Delivered,New York,NY,United Kingdom,SELL00229,1006.4,100.64,1028.2,783.32,0.778338633,2021,5,May,Monday,2,0
ORD0000153,10-02-2021,CUST044830,Karan Kapoor,P00003,Smartphone Case,Electronics,ReadMore,3,431.79,0,64.77,11.24,1371.38,Credit Card,Delivered,Columbus,OH,United States,SELL01889,1295.37,0,1371.38,1219.36,0.941321785,2021,2,February,Wednesday,1,0
ORD0000154,16-05-2024,CUST040087,Ritika Reddy,P00023,Cookware Set,Books,Apex,4,291.13,0.15,49.49,2.52,1041.85,Debit Card,Delivered,Phoenix,AZ,United Kingdom,SELL01455,1164.52,174.678,1041.852,937.832,0.805337822,2024,5,May,Thursday,2,0
ORD0000155,17-10-2024,CUST026727,Anjali Gupta,P00025,Running Shoes,Clothing,Apex,3,414.46,0.25,111.9,4.69,1049.12,Amazon Pay,Delivered,Philadelphia,PA,United States,SELL00945,1243.38,310.845,1049.125,815.945,0.656231402,2024,10,October,Thursday,4,0
ORD0000156,15-03-2022,CUST011225,Rohit Patel,P00026,Sunglasses,Electronics,BrightLux,3,180.87,0,27.13,2.04,571.78,Debit Card,Delivered,Seattle,WA,United States,SELL00850,542.61,0,571.78,513.44,0.946241315,2022,3,March,Tuesday,1,0
ORD0000157,08-04-2020,CUST031885,Sneha Gupta,P00047,Memory Card 128GB,Sports & Outdoors,NexPro,5,104.18,0.1,0,8.69,477.5,Credit Card,Shipped,Phoenix,AZ,United Kingdom,SELL01363,520.9,52.09,477.5,460.12,0.883317335,2020,4,April,Wednesday,2,0
ORD0000158,14-11-2021,CUST016025,Sunita Singh,P00045,Phone Tripod,Books,NexPro,2,400.69,0.1,57.7,10.68,789.62,Credit Card,Pending,Houston,TX,Canada,SELL01573,801.38,80.138,789.622,652.862,0.81467219,2021,11,November,Sunday,4,0
ORD0000159,26-12-2021,CUST036113,Priya Joshi,P00007,Mechanical Keyboard,Home & Kitchen,FitLife,3,479.99,0.25,129.6,8.69,1218.27,UPI,Delivered,Austin,TX,United States,SELL01598,1439.97,359.9925,1218.2675,941.6875,0.653963277,2021,12,December,Sunday,4,0
ORD0000160,19-04-2024,CUST043628,Anjali Verma,P00008,4K Monitor,Sports & Outdoors,CoreTech,1,247.54,0.05,28.22,2.07,265.45,Amazon Pay,Delivered,Chicago,IL,United States,SELL00412,247.54,12.377,265.453,204.873,0.827635938,2024,4,April,Friday,2,0
ORD0000161,18-08-2022,CUST020507,Aarav Joshi,P00026,Sunglasses,Toys & Games,FitLife,3,14.51,0.05,4.96,0.82,47.13,Credit Card,Delivered,Seattle,WA,United States,SELL00708,43.53,2.1765,47.1335,35.5735,0.817218011,2022,8,August,Thursday,3,0
ORD0000162,28-10-2024,CUST012422,Kabir Kapoor,P00018,Vacuum Cleaner,Electronics,NexPro,5,216.33,0.2,0,9.73,875.05,Credit Card,Delivered,San Antonio,TX,United States,SELL01169,1081.65,216.33,875.05,855.59,0.791004484,2024,10,October,Monday,4,0
ORD0000163,04-09-2021,CUST009807,Vihaan Verma,P00039,Graphic Tablet,Home & Kitchen,ReadMore,3,38.53,0,5.78,8.4,129.77,Debit Card,Delivered,San Antonio,TX,United States,SELL00551,115.59,0,129.77,101.41,0.877325028,2021,9,September,Saturday,3,0
ORD0000164,25-01-2024,CUST048496,Sahil Kumar,P00016,Air Fryer,Electronics,NexPro,3,465.66,0.1,62.86,0.89,1321.03,Amazon Pay,Returned,Dallas,TX,United States,SELL00141,1396.98,139.698,1321.032,1193.532,0.854365846,2024,1,January,Thursday,1,0
ORD0000165,04-10-2021,CUST029400,Aman Gupta,P00015,Instant Pot,Electronics,BrightLux,5,35.27,0,21.16,12.99,210.5,Debit Card,Delivered,Philadelphia,PA,United States,SELL01482,176.35,0,210.5,142.2,0.806351007,2021,10,October,Monday,4,0
ORD0000166,27-11-2024,CUST004811,Arjun Patel,P00038,External HDD 2TB,Home & Kitchen,UrbanStyle,2,82.5,0.05,18.81,13.79,189.35,Credit Card,Delivered,San Francisco,CA,United States,SELL00910,165,8.25,189.35,124.15,0.752424242,2024,11,November,Wednesday,4,0
ORD0000167,25-10-2022,CUST008669,Aditya Kumar,P00035,Desk Plant,Home & Kitchen,KiddoFun,4,298.96,0.1,86.1,3.63,1165.99,Amazon Pay,Delivered,Jacksonville,FL,United States,SELL00243,1195.84,119.584,1165.986,986.526,0.824964878,2022,10,October,Tuesday,4,0
ORD0000168,26-05-2023,CUST035784,Vikas Gupta,P00015,Instant Pot,Toys & Games,NexPro,5,232.62,0.05,88.4,9.35,1202.7,Credit Card,Shipped,Austin,TX,United States,SELL01837,1163.1,58.155,1202.695,1007.195,0.865957355,2023,5,May,Friday,2,0
ORD0000169,17-05-2021,CUST027512,Mohit Joshi,P00011,Fitness Band,Books,Apex,4,493.2,0.2,189.39,3.74,1771.37,Net Banking,Delivered,Dallas,TX,Canada,SELL00878,1972.8,394.56,1771.37,1385.11,0.702103609,2021,5,May,Monday,2,0
ORD0000170,05-02-2022,CUST023754,Sahil Gupta,P00043,HDMI Cable 2m,Clothing,BrightLux,4,497.42,0.05,226.82,12.34,2129.36,Debit Card,Delivered,Jacksonville,FL,Canada,SELL01838,1989.68,99.484,2129.356,1651.036,0.829799767,2022,2,February,Saturday,1,0
ORD0000171,01-02-2021,CUST011579,Kabir Reddy,P00050,Novel Bestseller,Clothing,KiddoFun,1,154.24,0.05,17.58,9.86,173.97,UPI,Delivered,Denver,CO,United States,SELL01005,154.24,7.712,173.968,119.088,0.772095436,2021,2,February,Monday,1,0
ORD0000172,20-05-2022,CUST003082,Aarav Reddy,P00024,Yoga Mat,Sports & Outdoors,UrbanStyle,3,497.52,0.15,228.36,0.91,1497.95,Credit Card,Delivered,Austin,TX,United States,SELL00319,1492.56,223.884,1497.946,1039.406,0.696391435,2022,5,May,Friday,2,0
ORD0000173,05-03-2022,CUST040193,Priya Verma,P00025,Running Shoes,Books,UrbanStyle,4,64.53,0,0,13.67,271.79,Amazon Pay,Delivered,New York,NY,United States,SELL00210,258.12,0,271.79,244.45,0.947040136,2022,3,March,Saturday,1,0
ORD0000174,27-01-2021,CUST014061,Arjun Gupta,P00020,Office Chair,Electronics,FitLife,4,331.21,0,66.24,5.9,1396.98,Net Banking,Delivered,San Jose,CA,United States,SELL00101,1324.84,0,1396.98,1252.7,0.945548142,2021,1,January,Wednesday,1,0
ORD0000175,25-07-2020,CUST028212,Vihaan Verma,P00015,Instant Pot,Clothing,NexPro,4,155.87,0.1,28.06,7.79,596.98,Credit Card,Delivered,Los Angeles,CA,United States,SELL01555,623.48,62.348,596.982,525.282,0.84250016,2020,7,July,Saturday,3,0
ORD0000176,04-11-2022,CUST010967,Sahil Singh,P00004,USB-C Charger,Clothing,CoreTech,1,598.75,0.1,26.94,3.35,569.17,Credit Card,Returned,Denver,CO,United Kingdom,SELL00727,598.75,59.875,569.165,508.585,0.849411273,2022,11,November,Friday,4,0
ORD0000177,26-04-2024,CUST022674,Pooja Gupta,P00036,Smart Light Bulb,Electronics,HomeEase,5,489.41,0.05,278.96,7.24,2610.9,Amazon Pay,Delivered,Chicago,IL,United States,SELL00062,2447.05,122.3525,2610.8975,2038.4975,0.833042848,2024,4,April,Friday,2,0
ORD0000178,10-06-2022,CUST048983,Kabir Kumar,P00006,Gaming Mouse,Toys & Games,Zenith,4,131.22,0.1,0,14.12,486.51,Debit Card,Delivered,Charlotte,NC,India,SELL00530,524.88,52.488,486.512,458.272,0.873098613,2022,6,June,Friday,2,0
ORD0000179,24-01-2024,CUST016133,Anjali Kumar,P00014,Drone Mini,Toys & Games,HomeEase,2,176.38,0.05,26.81,11.05,372.98,Net Banking,Delivered,Los Angeles,CA,United States,SELL00395,352.76,17.638,372.982,297.262,0.842674906,2024,1,January,Wednesday,1,0
ORD0000180,10-09-2024,CUST044928,Pooja Reddy,P00001,Wireless Earbuds,Sports & Outdoors,CoreTech,1,418.7,0.3,23.45,4.48,321.02,UPI,Delivered,Jacksonville,FL,United States,SELL00811,418.7,125.61,321.02,265.16,0.633293528,2024,9,September,Tuesday,3,0
ORD0000181,17-05-2024,CUST024560,Neha Gupta,P00010,Smartwatch,Home & Kitchen,ReadMore,2,531.4,0,127.54,4.49,1194.83,Cash on Delivery,Delivered,Dallas,TX,United States,SELL00296,1062.8,0,1194.83,930.77,0.875771547,2024,5,May,Friday,2,0
ORD0000182,13-05-2022,CUST019814,Vivaan Verma,P00050,Novel Bestseller,Books,CoreTech,5,341.7,0.1,276.78,1.7,1816.13,Amazon Pay,Delivered,New York,NY,United States,SELL01602,1708.5,170.85,1816.13,1259.17,0.737003219,2022,5,May,Friday,2,0
ORD0000183,12-01-2022,CUST015222,Karan Gupta,P00016,Air Fryer,Electronics,ReadMore,2,375.82,0.05,35.7,13.55,763.31,Amazon Pay,Returned,Houston,TX,Australia,SELL00166,751.64,37.582,763.308,664.808,0.884476611,2022,1,January,Wednesday,1,0
ORD0000184,18-06-2023,CUST015733,Vivaan Sharma,P00025,Running Shoes,Home & Kitchen,FitLife,3,99.26,0,23.82,5.19,326.79,UPI,Shipped,Fort Worth,TX,United States,SELL00041,297.78,0,326.79,268.77,0.902579085,2023,6,June,Sunday,2,0
ORD0000185,17-07-2021,CUST023655,Anjali Singh,P00026,Sunglasses,Home & Kitchen,Zenith,2,572.09,0,91.53,2.64,1238.35,Credit Card,Shipped,Chicago,IL,United States,SELL00773,1144.18,0,1238.35,1050.01,0.917696516,2021,7,July,Saturday,3,0
ORD0000186,17-10-2022,CUST021204,Pooja Singh,P00042,Projector Mini,Toys & Games,UrbanStyle,2,495.32,0,49.53,10.01,1050.18,Credit Card,Pending,Phoenix,AZ,United States,SELL01469,990.64,0,1050.18,931.1,0.93989744,2022,10,October,Monday,4,0
ORD0000187,05-04-2020,CUST016221,Simran Reddy,P00049,Children's Book,Sports & Outdoors,Zenith,2,190.82,0.2,15.27,7.58,328.16,Debit Card,Delivered,San Diego,CA,Canada,SELL00701,381.64,76.328,328.162,282.462,0.740126821,2020,4,April,Sunday,2,0
